          x                         y                              Euler          Error absoluto                    RK2                    Error absoluto                    RK4                    Error absoluto
  0.35999999999999999       0.39123377798754949       0.93887335358420521       0.54763957559665566       0.93725343932187044       0.54601966133432089       0.93725489561269082       0.54602111762514127     
  0.37000000000000000       0.38589112843021905       0.93549340951130211       0.54960228108108300       0.93383862202344192       0.54794749359322292       0.93384015094380612       0.54794902251358701     
  0.38000000000000000       0.38058337732311304       0.93203208389611025       0.55144870657299716       0.93034320569629425       0.54975982837318127       0.93034480824144195       0.54976143091832896     
  0.39000000000000001       0.37531109885139957       0.92849036197730506       0.55317926312590548       0.92676818981491316       0.55145709096351359       0.92676986690758145       0.55145876805618188     
  0.40000000000000002       0.37007484870692459       0.92486924956559358       0.55479440085866893       0.92311459389712625       0.55303974519020160       0.92311634638666784       0.55304149767974331     
  0.41000000000000003       0.36487516412367921       0.92116977256733124       0.55629460844365197       0.91938345702005342       0.55450829289637427       0.91938528568162858       0.55451012155794932     
  0.41999999999999998       0.35971256392193385       0.91739297649980522       0.55768041257787138       0.91557583732818082       0.55586327340624697       0.91557774286202387       0.55586517894009002     
  0.42999999999999999       0.35458754856089897       0.91353992599850609       0.55895237743760706       0.91169281153388415       0.55710526297298513       0.91169479456464542       0.55710724600374650     
  0.44000000000000000       0.34950060019975648       0.90961170431671245       0.56011110411695597       0.90773547441073166       0.55823487421097517       0.90773753548689429       0.55823693528713780     
  0.45000000000000001       0.34445218276690909       0.90560941281771890       0.56115723005080986       0.90370493827989840       0.55925275551298936       0.90370707787327176       0.55925489510636273     
  0.46000000000000002       0.33944274203728891       0.90153417046003914       0.56209142842275028       0.89960233249003052       0.56015959045274166       0.89960455099531955       0.56016180895803069     
  0.47000000000000003       0.33447270571756405       0.89738711327592291       0.56291440755835886       0.89542880289089788       0.56095609717333383       0.89543110062534892       0.56095839490778487     
  0.47999999999999998       0.32954248353907717       0.89316939384352612       0.56362691030444889       0.89118551130117840       0.56164302776210118       0.89118788850430175       0.56164540496522464     
  0.48999999999999999       0.32465246735834974       0.88888218075307723       0.56422971339472749       0.88687363497071925       0.56222116761236951       0.88687609180408822       0.56222362444573848     
  0.50000000000000000       0.31980303126498016       0.88452665806738717       0.56472362680240695       0.88249436603762232       0.56269133477264210       0.88249690258474889       0.56269387131976867     
  0.51000000000000001       0.31499453169676334       0.88010402477705019       0.56510949308028691       0.87804891098050353       0.56305437928374014       0.87805152724679081       0.56305699555002753     
  0.52000000000000002       0.31022730756185518       0.87561549425068719       0.56538818668883195       0.87353849006627737       0.56331118250442214       0.87354118597904784       0.56331387841719271     
  0.53000000000000003       0.30550168036780512       0.87106229368058363       0.56556061331277852       0.86896433679381879       0.56346265642601367       0.86896711220241896       0.56346543183461384     
  0.54000000000000004       0.30081795435727549       0.86644566352407659       0.56562770916680116       0.86432769733385673       0.56350974297658118       0.86433055200983711       0.56351259765256168     
  0.55000000000000004       0.29617641665026673       0.86176685694104660       0.56559044029077987       0.85962982996545345       0.56345341331518672       0.85963276360282392       0.56345634695255720     
  0.56000000000000005       0.29157733739266345       0.85702713922787088       0.56544980183520743       0.85487200450942502       0.56329466711676157       0.85487501672498456       0.56329767933232111     
  0.57000000000000006       0.28702096991091730       0.85222778724819481       0.56520681733727751       0.85005550175905809       0.56303453184814078       0.85005859209279866       0.56303762218188136     
  0.57999999999999996       0.28250755087267970       0.84737008886088006       0.56486253798820041       0.84518161290847860       0.56267406203579884       0.84518478082406234       0.56267722995138270     
  0.58999999999999997       0.27803730045319408       0.84245534234548691       0.56441804189229283       0.84025163897902699       0.56221433852583291       0.84025488386433600       0.56221758341114192     
  0.59999999999999998       0.27361042250726403       0.83748485582564858       0.56387443331838449       0.83526689024399492       0.56165646773673084       0.83527021141175239       0.56165978890448831     
  0.60999999999999999       0.26922710474659950       0.83245994669069467       0.56323284194409518       0.83022868565207664       0.56100158090547714       0.83023208234053891       0.56100497759393941     
  0.62000000000000000       0.26488751892235918       0.82738194101588147       0.56249442209352229       0.82513835224988752       0.56025083332752834       0.82514182362360600       0.56025430470124682     
  0.63000000000000000       0.26059182101268913       0.82225217298158304       0.56166035196889386       0.81999722460390057       0.55940540359121149       0.82000076975455205       0.55940894874186298     
  0.64000000000000001       0.25634015141507366       0.81707198429179906       0.56073183287672546       0.81480664422215099       0.55846649280707727       0.81481026216943575       0.55847011075436215     
  0.65000000000000002       0.25213263514330009       0.81184272359233156       0.55971008844903147       0.80956795897605482       0.55743532383275474       0.80957164866866094       0.55743901352536085     
  0.66000000000000003       0.24796938202885063       0.80656574588898144       0.55859636386013078       0.80428252252268839       0.55631314049383773       0.80428628283932058       0.55631690081046992     
  0.67000000000000004       0.24385048692652458       0.80124241196611412       0.55739192503958956       0.79895169372786923       0.55510120680134467       0.79895552347834231       0.55510503655181775     
  0.68000000000000005       0.23977602992410349       0.79587408780594115       0.55609805788183764       0.79357683609038054       0.55380080616627703       0.79358073401677420       0.55380470409267069     
  0.69000000000000006       0.23574607655586347       0.79046214400886072       0.55471606745299729       0.78815931716767396       0.55241324061181052       0.78816328194554897       0.55241720538968553     
  0.70000000000000007       0.23176067801974853       0.78500795521519962       0.55324727719545108       0.78270050800338598       0.55093982998363744       0.78270453824305930       0.55094386022331077     
  0.70999999999999996       0.22781987139800908       0.77951289952869318       0.55169302813068410       0.77720178255699712       0.54938191115898805       0.77720587680487463       0.54938600540686555     
  0.71999999999999997       0.22392367988112141       0.77397835794203951       0.55005467806091812       0.77166451713596029       0.54774083725483891       0.77166867387592586       0.54774499399480447     
  0.72999999999999998       0.22007211299479584       0.76840571376485678       0.54833360077006099       0.76609008983062188       0.54601797683582598       0.76609430748548035       0.54602219449068445     
  0.73999999999999999       0.21626516682988731       0.76279635205437335       0.54653118522448607       0.76047987995225175       0.54421471312236447       0.76048415688522497       0.54421899005533769     
  0.75000000000000000       0.21250282427502207       0.75715165904917103       0.54464883477414894       0.75483526747449836       0.54233244319947627       0.75483960199077149       0.54233677771574940     
  0.76000000000000001       0.20878505525175550       0.75147302160630225       0.54268796635454675       0.74915763247857625       0.54037257722682075       0.74916202282689326       0.54037696757513776     
  0.77000000000000002       0.20511181695207692       0.74576182664209434       0.54065000969001742       0.74344835460249126       0.53833653765041434       0.74345279897679750       0.53834098202472058     
  0.78000000000000003       0.20148305407807937       0.74001946057695023       0.53853640649887091       0.73770881249460241       0.53622575841652309       0.73771330903573207       0.53623025495765275     
  0.79000000000000004       0.19789869908361465       0.73424730878444999       0.53634860970083531       0.73194038327181432       0.53404168418819964       0.73194493006922146       0.53404623098560677     
  0.80000000000000004       0.19435867241775442       0.72844675504505285       0.53408808262729845       0.72614444198268913       0.53178576956493473       0.72614903707621947       0.53179036465846508     
  0.81000000000000005       0.19086288276988017       0.72261918100469247       0.53175629823481230       0.72032236107576031       0.52945947830588014       0.72032700245746251       0.52946411968758234     
  0.82000000000000006       0.18741122731622881       0.71676596563855444       0.52935473832232560       0.71447550987332609       0.52706428255709725       0.71448019548929975       0.52706896817307092     
  0.83000000000000007       0.18400359196771990       0.71088848472031829       0.52688489275259842       0.70860525405099262       0.52460166208327275       0.70860998180327150       0.52460638983555163     
  0.83999999999999997       0.18063985161889395       0.70498811029713970       0.52434825867824575       0.70271295512323284       0.52207310350433889       0.70271772287170087       0.52207787125280691     
  0.84999999999999998       0.17731987039779640       0.69906621017064374       0.52174633977284735       0.69679996993521887       0.51948009953742247       0.69680477549955688       0.51948490510176049     
  0.85999999999999999       0.17404350191663673       0.69312414738419326       0.51908064546755650       0.69086765016118024       0.51682414824454348       0.69087249132284156       0.51682898940620481     
  0.87000000000000000       0.17081058952306491       0.68716327971668922       0.51635269019362429       0.68491734180953379       0.51410675228646885       0.68492221631374561       0.51411162679068068     
  0.88000000000000000       0.16762096655189970       0.68118495918315403       0.51356399263125430       0.67895038473502300       0.51132941818312327       0.67895529029281254       0.51133432374091281     
  0.89000000000000001       0.16447445657715490       0.67519053154234232       0.51071607496518745       0.67296811215809960       0.50849365558094473       0.67297304644834222       0.50849858987118735     
  0.90000000000000002       0.16137087366420474       0.66918133581161543       0.50781046214741066       0.66697185019177163       0.50560097652756686       0.66697681086325844       0.50560593719905367     
  0.91000000000000003       0.15831002262193877       0.66315870378931085       0.50484868116737203       0.66096291737613511       0.50265289475419639       0.66096790204965872       0.50265787942771989     
  0.92000000000000004       0.15529169925475428       0.65712395958482817       0.50183226033007389       0.65494262422080118       0.49965092496604691       0.65494763049125615       0.49965593123650187     
  0.93000000000000005       0.15231569061424194       0.65107841915664777       0.49876272854240583       0.64891227275541941       0.49659658214117747       0.64891729819391641       0.49660160757967448     
  0.94000000000000006       0.14938177525041799       0.64502338985849095       0.49564161460807299       0.64287315608849493       0.49349138083807698       0.64287819824448578       0.49349642299406782     
  0.95000000000000007       0.14648972346236580       0.63896016999382110       0.49247044653145533       0.63682655797468635       0.49033683451232057       0.63683161437809743       0.49034189091573166     
  0.95999999999999996       0.14363929754814561       0.63289004837887985       0.48925075083073422       0.63077375239076416       0.48713445484261853       0.63077882055413692       0.48713952300599128     
  0.96999999999999997       0.14083025205384142       0.62681430391444259       0.48598405186060117       0.62471600312040398       0.48388575106656256       0.62472108054103936       0.48389082848719794     
  0.97999999999999998       0.13806233402161092       0.62073420516647249       0.48267187114486154       0.61865456334797764       0.48059222932636669       0.61865964751008284       0.48059731348847190     
  0.98999999999999999       0.13533528323661270       0.61465100995584110       0.47931572671922840       0.61259067526150002       0.47725539202488731       0.61259576363833534       0.47726048040172264     
   1.0000000000000000        0.0000000000000000       0.60856596495727833       0.60856596495727833       0.60652556966488136       0.60652556966488136       0.60653065972090459       0.60653065972090459     
